日付,始値,高値,安値,終値,出来高,調整後終値
2005/6/21,11270,11320,11270,11300,10000,11300
2005/6/20,11420,11420,11300,11300,11100,11300
2005/6/17,11320,11400,11320,11370,26400,11370
2005/6/16,11350,11360,11290,11300,13400,11300
2005/6/15,11320,11390,11320,11370,18800,11370
2005/6/14,11400,11400,11300,11300,11200,11300
2005/6/13,11250,11310,11240,11240,17300,11240
2005/6/10,11280,11280,11220,11250,119500,11250
2005/6/9,11330,11350,11270,11270,12900,11270
2005/6/8,11290,11330,11280,11280,23400,11280
2005/6/7,11420,11420,11260,11280,27100,11280
2005/6/6,11480,11500,11460,11490,9200,11490
2005/6/3,11590,11610,11530,11550,7000,11550
2005/6/2,11640,11680,11600,11610,14800,11610
2005/6/1,11480,11550,11480,11550,19600,11550
2005/5/31,11580,11590,11550,11580,16000,11580
2005/5/30,11480,11710,11480,11630,16300,11630
2005/5/27,11780,11780,11650,11680,11300,11680
2005/5/26,11750,11770,11620,11620,6100,11620
2005/5/25,11900,11900,11790,11790,5800,11790
2005/5/24,11960,12000,11840,11840,7600,11840
2005/5/23,11810,11840,11750,11830,12400,11830
2005/5/20,11960,11990,11830,11840,8300,11840
2005/5/19,11770,11860,11740,11850,12300,11850
2005/5/18,11540,11630,11540,11570,9900,11570
2005/5/17,11730,11730,11410,11450,13800,11450
2005/5/16,11710,11730,11550,11570,9600,11570
2005/5/13,11820,11850,11750,11790,11500,11790
2005/5/12,11990,12010,11840,11890,15700,11890
2005/5/11,12070,12080,12000,12020,7300,12020
2005/5/10,12110,12110,12010,12100,7700,12100
2005/5/9,12140,12140,12060,12130,16200,12130
2005/5/6,11960,12060,11960,12030,15200,12030
2005/5/2,11740,11970,11660,11900,23600,11900
2005/4/28,11760,11800,11690,11750,9900,11750
2005/4/27,11970,12050,11940,11960,15100,11960
2005/4/26,11850,11990,11810,11990,11900,11990
2005/4/25,11800,11990,11780,11900,15700,11900
2005/4/22,11930,11930,11790,11790,12900,11790
2005/4/21,11600,11600,11450,11560,16500,11560
2005/4/20,11720,11850,11580,11740,11400,11740
2005/4/19,11590,11670,11580,11650,27200,11650
2005/4/18,11650,11790,11520,11560,50900,11560
2005/4/15,11910,12020,11910,11980,25800,11980
2005/4/14,12050,12070,11970,12030,21700,12030
2005/4/13,12050,12130,12040,12130,10900,12130
2005/4/12,12200,12230,12120,12180,6800,12180
2005/4/11,12240,12380,12240,12280,20500,12280
2005/4/8,12260,12300,12210,12260,24100,12260
2005/4/7,12200,12200,12030,12080,41200,12080
2005/4/6,11900,12430,11820,12240,102300,12240
2005/4/5,11640,11890,11640,11870,44100,11870
2005/4/4,11680,11690,11530,11540,12000,11540
2005/4/1,11660,11730,11560,11620,19700,11620
2005/3/31,11620,11720,11590,11650,21800,11650
2005/3/30,11480,11550,11480,11500,22700,11500
2005/3/29,11450,11470,11320,11370,13800,11370
2005/3/28,11440,11500,11400,11410,12200,11410
2005/3/25,11370,11560,11340,11560,24700,11560
2005/3/24,11170,11250,11140,11210,18200,11210
2005/3/23,11430,11430,11170,11190,36100,11190
2005/3/22,11420,11480,11380,11380,17900,11380
2005/3/18,11490,11540,11480,11500,16600,11500
2005/3/17,11500,11530,11450,11500,17400,11500
2005/3/16,11380,11640,11380,11580,21700,11580
2005/3/15,11510,11510,11320,11330,26400,11330
2005/3/14,11630,11630,11410,11430,30800,11430
2005/3/11,11680,11690,11620,11650,207800,11650
2005/3/10,11680,11740,11670,11670,18600,11670
2005/3/9,11740,11860,11740,11800,18500,11800
2005/3/8,11860,11860,11770,11780,16100,11780
2005/3/7,11850,11900,11780,11800,5600,11800
2005/3/4,11770,11870,11730,11820,15200,11820
2005/3/3,11800,11910,11790,11890,20200,11890
2005/3/2,11720,11800,11710,11750,21600,11750
2005/3/1,11640,11660,11530,11610,17500,11610
2005/2/28,11830,11860,11650,11650,17100,11650
2005/2/25,11690,11750,11670,11720,15300,11720
2005/2/24,11650,11690,11590,11590,9100,11590
2005/2/23,11660,11710,11600,11670,15000,11670
2005/2/22,11880,11880,11750,11780,13200,11780
2005/2/21,11960,12010,11850,11980,16400,11980
2005/2/18,11850,12010,11850,11980,15200,11980
2005/2/17,11850,11940,11790,11930,17700,11930
2005/2/16,11950,11950,11770,11830,21000,11830
2005/2/15,11940,12010,11940,11970,12400,11970
2005/2/14,12100,12130,11880,11950,24400,11950
2005/2/10,11900,11990,11870,11980,19800,11980
2005/2/9,11810,11950,11760,11830,40100,11830
2005/2/8,11780,11820,11640,11660,19900,11660
2005/2/7,11700,11850,11670,11680,48800,11680
2005/2/4,11560,11560,11360,11400,27100,11400
2005/2/3,11650,11670,11440,11460,30600,11460
2005/2/2,11840,11840,11640,11680,18300,11680
2005/2/1,11820,11820,11610,11660,19500,11660
2005/1/31,11460,11780,11460,11670,33000,11670
2005/1/28,11440,11580,11440,11530,38700,11530
2005/1/27,11580,11580,11370,11410,79100,11410
2005/1/26,12020,12100,11600,11630,34800,11630
2005/1/25,11910,11960,11840,11940,21500,11940
2005/1/24,11690,11790,11540,11730,26900,11730
2005/1/21,11970,12020,11700,11790,45200,11790
2005/1/20,12160,12160,12000,12030,21800,12030
2005/1/19,12220,12240,12130,12130,21800,12130
2005/1/18,12100,12130,12070,12090,15400,12090
2005/1/17,12080,12090,11980,12070,29800,12070
2005/1/14,12160,12160,12030,12080,43800,12080
2005/1/13,12150,12220,12080,12210,19500,12210
2005/1/12,12300,12300,12220,12240,58000,12240
2005/1/11,12590,12620,12390,12410,46400,12410
2005/1/7,12680,12680,12560,12570,18900,12570
2005/1/6,12760,12780,12560,12580,34900,12580
2005/1/5,12950,13000,12920,12930,17800,12930
2005/1/4,12790,13000,12790,12980,10800,12980
2004/12/30,12720,12800,12720,12780,6300,12780
2004/12/29,12780,12780,12710,12740,11700,12740
2004/12/28,12570,12630,12540,12630,9400,12630
2004/12/27,12830,12890,12620,12660,17600,12660
2004/12/24,12930,12990,12780,12810,21700,12810
2004/12/22,12860,12880,12730,12780,16900,12780
2004/12/21,12710,12910,12710,12880,24900,12880
2004/12/20,12910,12910,12710,12790,14000,12790
2004/12/17,12660,12850,12660,12790,27500,12790
2004/12/16,12590,12760,12520,12760,17700,12760
2004/12/15,12400,12710,12400,12670,49700,12670
2004/12/14,12080,12300,12060,12270,28000,12270
2004/12/13,12060,12130,11980,12000,13900,12000
2004/12/10,12160,12160,11940,12010,155300,12010
2004/12/9,12390,12390,12100,12150,27700,12150
2004/12/8,12110,12390,12110,12330,14100,12330
2004/12/7,12150,12290,12140,12150,15300,12150
2004/12/6,12270,12270,12060,12060,18500,12060
2004/12/3,12380,12410,12220,12290,19100,12290
2004/12/2,12320,12320,12150,12180,21200,12180
2004/12/1,12250,12320,12160,12160,17100,12160
2004/11/30,12360,12450,12310,12450,17600,12450
2004/11/29,12370,12540,12370,12470,13100,12470
2004/11/26,12270,12550,12270,12400,26200,12400
2004/11/25,11930,12160,11930,12160,20600,12160
2004/11/24,12060,12200,12030,12130,10500,12130
2004/11/22,12060,12060,11900,11950,35100,11950
2004/11/19,12340,12340,12140,12260,13900,12260
2004/11/18,12300,12330,12110,12190,17500,12190
2004/11/17,12460,12460,12390,12400,13100,12400
2004/11/16,12590,12600,12440,12480,13500,12480
2004/11/15,12580,12610,12400,12550,36100,12550
2004/11/12,12500,12600,12460,12540,61400,12540
2004/11/11,12370,12370,12100,12100,16600,12100
2004/11/10,12240,12350,12240,12240,9900,12240
2004/11/9,12280,12310,12150,12220,14400,12220
2004/11/8,12520,12530,12150,12180,22400,12180
2004/11/5,12500,12500,12310,12500,20800,12500
2004/11/4,12440,12530,12350,12420,10700,12420
2004/11/2,12240,12240,12140,12210,9100,12210
2004/11/1,12040,12150,11990,12140,10700,12140
2004/10/29,12130,12130,11870,11890,24200,11890
2004/10/28,12450,12450,12180,12270,13600,12270
2004/10/27,12470,12510,12430,12490,16500,12490
2004/10/26,12320,12410,12300,12410,10300,12410
2004/10/25,12270,12460,12270,12420,25200,12420
2004/10/22,12550,12690,12400,12670,5800,12670
2004/10/21,12540,12570,12380,12410,9800,12410
2004/10/20,12460,12540,12430,12520,19600,12520
2004/10/19,12620,12650,12580,12600,9500,12600
2004/10/18,12540,12540,12460,12480,5600,12480
2004/10/15,12540,12600,12450,12520,21600,12520
2004/10/14,12610,12730,12590,12590,13900,12590
2004/10/13,12600,12660,12500,12570,9600,12570
2004/10/12,12630,12640,12520,12520,21400,12520
2004/10/8,12750,12940,12750,12870,27000,12870
2004/10/7,13030,13030,12730,12750,40400,12750
2004/10/6,13120,13170,12960,13070,28400,13070
2004/10/5,13110,13300,13070,13300,43700,13300
2004/10/4,13350,13550,13260,13510,28400,13510
2004/10/1,13120,13200,12980,13140,15900,13140
2004/9/30,13180,13470,13130,13320,34500,13320
2004/9/29,12940,13000,12810,13000,14600,13000
2004/9/28,12770,13170,12770,13000,29900,13000
2004/9/27,12610,12810,12610,12810,24100,12810
2004/9/24,12510,12570,12380,12420,20400,12420
2004/9/22,12660,12720,12620,12680,28600,12680
2004/9/21,12340,12680,12340,12490,16700,12490
2004/9/17,12020,12250,12010,12180,16200,12180
2004/9/16,12000,12080,12000,12000,18900,12000
2004/9/15,12210,12210,11850,12020,16300,12020
2004/9/14,12280,12300,12080,12140,20200,12140
2004/9/13,11930,12360,11890,12200,26800,12200
2004/9/10,11850,11860,11690,11770,182600,11770
2004/9/9,11860,11990,11850,11850,8900,11850
2004/9/8,12110,12140,11900,11950,8000,11950
2004/9/7,11940,12020,11860,11960,17400,11960
2004/9/6,11690,11930,11650,11820,22800,11820
2004/9/3,11630,11670,11560,11620,18400,11620
2004/9/2,11520,11780,11360,11430,20500,11430
2004/9/1,11700,11820,11570,11590,18200,11590
2004/8/31,11740,11890,11710,11740,16200,11740
2004/8/30,11950,11960,11900,11940,8600,11940
2004/8/27,11830,11930,11740,11930,9900,11930
2004/8/26,11940,11940,11760,11800,10500,11800
2004/8/25,11710,11970,11700,11890,21700,11890
2004/8/24,11760,11900,11710,11810,15000,11810
2004/8/23,12030,12030,11740,11740,53500,11740
2004/8/20,12080,12160,12040,12090,15100,12090
2004/8/19,12300,12300,12100,12180,16900,12180
2004/8/18,12320,12320,12130,12200,18400,12200
2004/8/17,12450,12530,12390,12410,11100,12410
2004/8/16,12180,12250,12080,12210,22500,12210
2004/8/13,12110,12500,12020,12380,37000,12380
2004/8/12,12280,12340,12280,12310,4700,12310
2004/8/11,12500,12500,12310,12350,5500,12350
2004/8/10,12260,12390,12230,12360,14100,12360
2004/8/9,12150,12450,12000,12400,11400,12400
2004/8/6,12420,12440,12320,12390,10000,12390
2004/8/5,12400,12720,12340,12530,34300,12530
2004/8/4,12020,12050,11890,12040,18200,12040
2004/8/3,12210,12220,12040,12160,9200,12160
2004/8/2,12400,12460,12110,12240,11300,12240
2004/7/30,12750,12800,12490,12490,20700,12490
2004/7/29,12220,12490,12220,12420,22800,12420
2004/7/28,11900,12100,11750,12020,19300,12020
2004/7/27,11810,11810,11700,11700,10800,11700
2004/7/26,11840,11930,11800,11860,7800,11860
2004/7/23,11760,12140,11760,12070,15500,12070
2004/7/22,11690,12230,11690,11960,16700,11960
2004/7/21,11720,11810,11520,11760,24200,11760
2004/7/20,11810,12060,11700,11750,11100,11750
2004/7/16,11800,12120,11650,11870,32600,11870
2004/7/15,12230,12230,11840,11950,29800,11950
2004/7/14,12480,12490,12010,12010,33900,12010
2004/7/13,12660,12660,12450,12500,20400,12500
2004/7/12,13010,13010,12710,12710,19900,12710
2004/7/9,12780,12850,12730,12810,39000,12810
2004/7/8,12810,12810,12670,12680,15900,12680
2004/7/7,12540,12730,12510,12660,21700,12660
2004/7/6,12860,13030,12860,12870,18000,12870
2004/7/5,12500,12820,12440,12710,14200,12710
2004/7/2,12730,12770,12650,12650,12500,12650
2004/7/1,12700,12800,12610,12690,13400,12690
2004/6/30,12850,12880,12630,12700,21000,12700
2004/6/29,13050,13090,13010,13040,9900,13040
2004/6/28,12800,13150,12800,13150,35800,13150
2004/6/25,12690,12870,12640,12780,18400,12780
2004/6/24,12700,12700,12480,12570,12100,12570
2004/6/23,12800,12800,12510,12530,9500,12530
2004/6/22,12200,12750,12160,12630,22000,12630
2004/6/21,12090,12310,12070,12110,31700,12110
2004/6/18,12280,12280,12110,12200,13700,12200
2004/6/17,12380,12380,12200,12310,11300,12310
2004/6/16,12300,12490,12130,12200,17800,12200
2004/6/15,11970,12200,11950,12160,18700,12160
2004/6/14,12200,12200,11830,11950,24900,11950
2004/6/11,12400,12600,12300,12300,220200,12300
2004/6/10,12190,12420,12180,12310,33100,12310
2004/6/9,11780,12260,11780,12180,21400,12180
2004/6/8,11960,11980,11820,11940,14600,11940
2004/6/7,11970,12280,11880,11960,34200,11960
2004/6/4,11970,12020,11880,11960,17600,11960
2004/6/3,11820,12300,11820,12120,55100,12120
2004/6/2,11470,11760,11460,11740,23500,11740
2004/6/1,11330,11680,11330,11620,35900,11620
2004/5/31,11310,11360,11250,11330,35700,11330
2004/5/28,11210,11290,11180,11290,42600,11290
2004/5/27,10640,10800,10620,10660,16600,10660
2004/5/26,10580,10650,10510,10620,14800,10620
2004/5/25,10410,10440,10350,10400,12800,10400
2004/5/24,10470,10470,10330,10430,13700,10430
2004/5/21,10310,10320,10160,10280,21900,10280
2004/5/20,10350,10380,10250,10280,32100,10280
2004/5/19,10720,10740,10510,10580,16300,10580
2004/5/18,10440,10640,10360,10580,16300,10580
2004/5/17,10690,10900,10500,10750,30400,10750
2004/5/14,10800,10890,10730,10830,74000,10830
2004/5/13,10510,10570,10300,10490,19700,10490
2004/5/12,10450,10590,10360,10490,29500,10490
2004/5/11,10290,10560,10180,10390,30600,10390
2004/5/10,10510,10550,10210,10230,26000,10230
2004/5/7,10310,10510,10250,10320,22000,10320
2004/5/6,10450,10600,10420,10420,45500,10420
2004/4/30,10500,10550,10430,10460,41900,10460
2004/4/28,10960,10990,10800,10800,31200,10800
2004/4/27,10880,10930,10820,10930,19100,10930
2004/4/26,11200,11350,11080,11080,16300,11080
2004/4/23,11180,11190,10980,10980,27300,10980
2004/4/22,11280,11280,11080,11170,16700,11170
2004/4/21,11430,11430,11180,11280,19500,11280
2004/4/20,11550,11630,11400,11500,35700,11500
2004/4/19,11180,11610,11170,11560,69300,11560
2004/4/16,10850,11230,10850,11170,44800,11170
2004/4/15,10800,10930,10650,10770,35500,10770
2004/4/14,10720,10830,10670,10760,9900,10760
2004/4/13,10640,10830,10640,10750,14900,10750
2004/4/12,10510,10760,10510,10690,19900,10690
2004/4/9,10670,10670,10430,10550,25900,10550
2004/4/8,10760,10860,10730,10730,17400,10730
2004/4/7,10650,10830,10630,10750,20700,10750
2004/4/6,10640,10800,10530,10750,50800,10750
2004/4/5,10560,10580,10360,10450,29800,10450
2004/4/2,10240,10390,10200,10360,30000,10360
2004/4/1,10460,10460,9950,10090,105400,10090
2004/3/31,10740,10760,10360,10640,61800,10640
2004/3/30,10850,10900,10790,10840,42400,10840
2004/3/29,10370,10850,10350,10760,33200,10760
2004/3/26,10230,10420,10230,10400,28300,10400
2004/3/25,10110,10130,10070,10080,30700,10080
2004/3/24,10330,10400,10210,10310,12700,10310
2004/3/23,10010,10460,10010,10400,30400,10400
2004/3/22,10130,10210,10060,10200,10100,10200
2004/3/19,10280,10360,10180,10180,17800,10180
2004/3/18,10370,10370,10190,10310,27600,10310
2004/3/17,10250,10260,10150,10250,36900,10250
2004/3/16,10290,10380,10220,10220,26400,10220
2004/3/15,10500,10550,10380,10410,20800,10410
2004/3/12,10210,10450,10210,10390,192900,10390
2004/3/11,10800,10860,10590,10610,28800,10610
2004/3/10,11040,11040,10890,10930,10400,10930
2004/3/9,10960,11090,10950,11040,10100,11040
2004/3/8,10790,11060,10790,11000,21300,11000
2004/3/5,10920,11100,10870,10970,21700,10970
2004/3/4,10770,10810,10590,10650,49900,10650
2004/3/3,10990,11060,10940,10940,20000,10940
2004/3/2,11040,11100,10970,11020,21100,11020
2004/3/1,10590,11000,10580,10850,33600,10850
2004/2/27,10380,10630,10380,10630,41500,10630
2004/2/26,10360,10370,10280,10360,15900,10360
2004/2/25,10310,10330,10070,10120,17100,10120
2004/2/24,10320,10420,10180,10250,17500,10250
2004/2/23,10410,10650,10400,10540,33800,10540
2004/2/20,10090,10180,10050,10170,20700,10170
2004/2/19,10060,10090,9990,10000,18300,10000
2004/2/18,10090,10090,9820,9910,18900,9910
2004/2/17,10150,10150,10030,10030,18000,10030
2004/2/16,10080,10130,10030,10080,9700,10080
2004/2/13,9970,10110,9970,10070,27800,10070
2004/2/12,9860,9900,9740,9740,14600,9740
2004/2/10,10070,10110,9770,9770,46500,9770
2004/2/9,10000,10160,10000,10100,26200,10100
2004/2/6,9980,9980,9750,9800,12600,9800
2004/2/5,9740,10110,9740,10070,17700,10070
2004/2/4,10080,10090,9830,9840,19300,9840
2004/2/3,10180,10180,9960,10060,25600,10060
2004/2/2,10400,10410,10170,10230,25800,10230
2004/1/30,10260,10500,10090,10270,72200,10270
2004/1/29,11120,11160,11020,11050,25300,11050
2004/1/28,11110,11200,10940,11000,12200,11000
2004/1/27,11310,11320,11190,11270,17500,11270
2004/1/26,11150,11380,11080,11350,53200,11350
2004/1/23,10510,11190,10510,10810,62400,10810
2004/1/22,10190,10350,10130,10340,47300,10340
2004/1/21,9920,10180,9920,10050,26000,10050
2004/1/20,10010,10150,10010,10050,20000,10050
2004/1/19,10000,10040,9900,9970,8600,9970
2004/1/16,10080,10140,9840,10060,37000,10060
2004/1/15,10150,10200,10070,10090,26000,10090
2004/1/14,9890,9960,9820,9910,13300,9910
2004/1/13,9950,10020,9890,9890,11200,9890
2004/1/9,9970,10130,9950,10090,20100,10090
2004/1/8,9890,9990,9860,9870,18300,9870
2004/1/7,10220,10220,9930,9930,11700,9930
2004/1/6,10240,10300,10120,10120,14200,10120
2004/1/5,10280,10320,10230,10270,8900,10270
2003/12/30,10170,10200,10000,10060,10900,10060
2003/12/29,10000,10090,9930,9930,12200,9930
2003/12/26,10040,10050,9980,9980,4200,9980
2003/12/25,10090,10130,10010,10020,10000,10020
2003/12/24,10120,10200,10070,10070,11200,10070
2003/12/22,10000,10230,10000,10180,22200,10180
2003/12/19,9960,10190,9930,10120,48800,10120
2003/12/18,9670,9780,9670,9760,9800,9760
2003/12/17,9710,9830,9700,9770,11800,9770
2003/12/16,9640,9770,9600,9750,20800,9750
2003/12/15,9690,9880,9680,9860,42700,9860
2003/12/12,9590,9600,9270,9310,160700,9310
2003/12/11,9290,9350,9270,9350,9500,9350
2003/12/10,9450,9450,9270,9300,17100,9300
2003/12/9,9640,9660,9540,9630,24700,9630
2003/12/8,9530,9570,9450,9520,21200,9520
2003/12/5,9350,9630,9320,9630,26900,9630
2003/12/4,9360,9450,9330,9440,13000,9440
2003/12/3,9400,9470,9230,9260,20200,9260
2003/12/2,9570,9600,9440,9500,20700,9500
2003/12/1,9270,9600,9270,9570,44500,9570
2003/11/28,9200,9280,9120,9260,18200,9260
2003/11/27,9200,9250,9150,9200,11500,9200
2003/11/26,9240,9380,9160,9330,17200,9330
2003/11/25,9350,9430,9250,9340,23700,9340
2003/11/21,9040,9110,8900,8930,20500,8930
2003/11/20,9240,9360,9140,9140,22100,9140
2003/11/19,9020,9150,8980,9150,25300,9150
2003/11/18,9020,9090,8910,8980,34500,8980
2003/11/17,9080,9140,9050,9120,53600,9120
2003/11/14,9130,9310,9130,9210,52600,9210
2003/11/13,9090,9240,9080,9080,29100,9080
2003/11/12,9140,9170,8890,8890,24100,8890
2003/11/11,9210,9300,9090,9140,37700,9140
2003/11/10,9160,9480,9120,9410,48600,9410
2003/11/7,9100,9150,9010,9150,39800,9150
2003/11/6,8900,9090,8900,9040,74600,9040
2003/11/5,8850,8850,8670,8800,28200,8800
2003/11/4,8750,8850,8720,8840,35800,8840
2003/10/31,8390,8420,8330,8350,23700,8350
2003/10/30,8460,8520,8390,8470,12800,8470
2003/10/29,8450,8490,8380,8450,24100,8450
2003/10/28,8480,8520,8350,8400,22100,8400
2003/10/27,8470,8550,8380,8440,29900,8440
2003/10/24,8400,8400,8150,8280,62100,8280
2003/10/23,8520,8670,8400,8400,73200,8400
2003/10/22,8840,8840,8700,8730,22900,8730
2003/10/21,8930,8930,8640,8700,32300,8700
2003/10/20,8930,9010,8780,8830,42900,8830
2003/10/17,8840,9000,8800,8830,38200,8830
2003/10/16,8990,9030,8700,8700,44000,8700
2003/10/15,8750,8950,8730,8930,44800,8930
2003/10/14,8720,8740,8510,8510,47900,8510
2003/10/10,8600,8700,8570,8630,75100,8630
2003/10/9,8530,8800,8530,8660,33500,8660
2003/10/8,8900,8900,8410,8430,74400,8430
2003/10/7,8970,9000,8900,8970,25000,8970
2003/10/6,8770,8990,8750,8930,76000,8930
2003/10/3,9330,9350,9160,9170,45100,9170
2003/10/2,9520,9570,9240,9320,54300,9320
2003/10/1,9350,9470,9300,9380,19000,9380
2003/9/30,9500,9570,9390,9440,21700,9440
2003/9/29,9720,9720,9480,9490,17000,9490
2003/9/26,9510,9670,9510,9640,22900,9640
2003/9/25,9410,9520,9340,9440,20100,9440
2003/9/24,9290,9580,9270,9320,49500,9320
2003/9/22,9380,9410,9190,9280,57000,9280
2003/9/19,9930,9930,9450,9580,81400,9580
2003/9/18,9860,9900,9760,9900,38400,9900
2003/9/17,10190,10220,9920,10000,26700,10000
2003/9/16,9900,10130,9870,9880,25500,9880
2003/9/12,10050,10090,9780,9820,187400,9820
2003/9/11,10020,10110,9800,9850,25800,9850
2003/9/10,10300,10430,10210,10220,26400,10220
2003/9/9,10250,10300,10200,10270,41800,10270
2003/9/8,9780,9980,9780,9950,30400,9950
2003/9/5,9660,9710,9610,9680,12600,9680
2003/9/4,9630,9780,9590,9680,19800,9680
2003/9/3,9870,9890,9700,9710,22500,9710
2003/9/2,9830,9830,9620,9670,45800,9670
2003/9/1,9770,9850,9630,9820,24200,9820
2003/8/29,9590,9780,9500,9670,25700,9670
2003/8/28,9540,9540,9300,9300,41100,9300
2003/8/27,9630,9640,9520,9550,29000,9550
2003/8/26,9700,9740,9650,9670,18700,9670
2003/8/25,9660,9770,9650,9660,30700,9660
2003/8/22,10050,10050,9750,9840,28400,9840
2003/8/21,9900,10010,9890,9950,21700,9950
2003/8/20,10290,10290,10060,10060,27600,10060
2003/8/19,10270,10440,10190,10260,25000,10260
2003/8/18,9950,10070,9870,10000,24100,10000
2003/8/15,10100,10100,9870,9870,23700,9870
2003/8/14,9750,10000,9750,9870,34500,9870
2003/8/13,9740,9770,9650,9720,13100,9720
2003/8/12,9560,9560,9440,9480,22000,9480
2003/8/11,9510,9560,9440,9460,10100,9460
2003/8/8,9610,9630,9430,9520,26800,9520
2003/8/7,9620,9730,9590,9670,15800,9670
2003/8/6,9750,9800,9540,9630,21900,9630
2003/8/5,9810,10260,9810,10080,33700,10080
2003/8/4,9520,9810,9520,9740,12500,9740
2003/8/1,9720,9720,9540,9590,12800,9590
2003/7/31,9800,9820,9600,9620,25800,9620
2003/7/30,9750,9820,9680,9800,13400,9800
2003/7/29,10250,10260,9930,9950,14000,9950
2003/7/28,10200,10320,10140,10180,22100,10180
2003/7/25,9950,10080,9920,10030,20700,10030
2003/7/24,10110,10110,9840,9890,30600,9890
2003/7/23,9830,10150,9830,10110,41700,10110
2003/7/22,9380,9600,9340,9520,26300,9520
2003/7/18,9260,9280,9110,9260,28600,9260
2003/7/17,9230,9260,9170,9260,16800,9260
2003/7/16,9480,9550,9380,9490,30200,9490
2003/7/15,9420,9510,9200,9200,29500,9200
2003/7/14,9610,9610,9350,9440,27600,9440
2003/7/11,9700,9770,9490,9590,31900,9590
2003/7/10,10330,10410,9860,9920,29200,9920
2003/7/9,10270,10630,10240,10280,33500,10280
2003/7/8,10320,10670,10150,10240,51900,10240
2003/7/7,9830,10140,9770,10050,28500,10050
2003/7/4,9810,10010,9810,9890,33100,9890
2003/7/3,10500,10500,9970,10100,67400,10100
2003/7/2,9010,9570,8970,9570,94000,9570
2003/7/1,8780,8850,8630,8680,27900,8680
2003/6/30,8550,8690,8480,8630,31500,8630
2003/6/27,8400,8450,8250,8340,41600,8340
2003/6/26,8450,8460,8360,8390,56500,8390
2003/6/25,8310,8520,8310,8440,25900,8440
2003/6/24,8350,8380,8200,8220,41200,8220
2003/6/23,8560,8590,8520,8520,17900,8520
2003/6/20,8510,8600,8460,8490,42500,8490
2003/6/19,8790,8840,8650,8660,24600,8660
2003/6/18,8810,8810,8670,8690,38100,8690
2003/6/17,9100,9130,8810,8850,20800,8850
2003/6/16,9060,9090,8910,8970,15700,8970
2003/6/13,9130,9290,9100,9290,209100,9290
2003/6/12,8970,9060,8950,9020,31800,9020
2003/6/11,8800,8960,8800,8900,39300,8900
2003/6/10,8670,8800,8670,8710,20900,8710
2003/6/9,8900,8930,8880,8920,21000,8920
2003/6/6,8900,8920,8760,8900,36900,8900
2003/6/5,8710,8790,8640,8780,24600,8780
2003/6/4,8560,8700,8560,8610,21300,8610
2003/6/3,8700,8700,8490,8510,19700,8510
2003/6/2,8820,8830,8470,8600,39500,8600
2003/5/30,8700,8880,8700,8810,36900,8810
2003/5/29,8600,8700,8580,8650,21800,8650
2003/5/28,8650,8680,8490,8490,32800,8490
2003/5/27,8430,8500,8410,8410,26200,8410
2003/5/26,8450,8550,8430,8500,45800,8500
2003/5/23,8040,8240,8000,8180,47900,8180
2003/5/22,8170,8480,8150,8440,31100,8440
2003/5/21,8370,8490,8180,8200,34900,8200
2003/5/20,8100,8300,8080,8300,26100,8300
2003/5/19,8160,8200,8050,8060,35400,8060
2003/5/16,8450,8460,8330,8360,42100,8360
2003/5/15,8570,8570,8340,8420,83100,8420
2003/5/14,8860,8910,8650,8820,101500,8820
2003/5/13,9750,9760,9530,9560,28300,9560
2003/5/12,9700,9760,9650,9670,15800,9670
2003/5/9,9350,9500,9350,9500,29300,9500
2003/5/8,9320,9520,9320,9390,15900,9390
2003/5/7,9430,9450,9370,9420,9000,9420
2003/5/6,9500,9600,9330,9450,31500,9450
2003/5/2,9040,9140,8930,9030,13200,9030
2003/5/1,9110,9150,8880,8950,12600,8950
2003/4/30,9050,9300,9050,9190,23600,9190
2003/4/28,8600,8600,8500,8530,12700,8530
2003/4/25,8850,8850,8620,8670,17300,8670
2003/4/24,9140,9170,8830,8900,15300,8900
2003/4/23,9390,9390,9020,9070,18400,9070
2003/4/22,9590,9590,9150,9320,17300,9320
2003/4/21,9400,9590,9400,9590,9000,9590
2003/4/18,9650,9650,9500,9500,10900,9500
2003/4/17,9500,9680,9460,9640,12800,9640
2003/4/16,9660,9700,9470,9470,10500,9470
2003/4/15,9350,9730,9340,9440,12500,9440
2003/4/14,8940,9230,8940,9200,20700,9200
2003/4/11,9140,9140,8800,8840,26800,8840
2003/4/10,9360,9420,9240,9340,20200,9340
2003/4/9,9550,9670,9500,9550,21700,9550
2003/4/8,9500,9520,9320,9450,24200,9450
2003/4/7,9910,9980,9630,9730,24400,9730
2003/4/4,9540,9740,9500,9640,11300,9640
2003/4/3,9380,9560,9350,9560,20500,9560
2003/4/2,9520,9520,9120,9180,22100,9180
2003/4/1,9460,9630,9400,9420,18700,9420
2003/3/31,9770,9790,9660,9660,19700,9660
2003/3/28,9880,9920,9780,9780,11700,9780
2003/3/27,9750,9880,9750,9810,11800,9810
2003/3/26,9840,9900,9830,9870,15700,9870
2003/3/25,9840,9910,9660,9710,39300,9710
2003/3/24,9950,10210,9900,10140,52700,10140
2003/3/20,9590,9850,9550,9850,27500,9850
2003/3/19,9620,9660,9290,9640,20500,9640
2003/3/18,9710,9860,9630,9650,32500,9650
2003/3/17,9400,9640,9260,9520,32400,9520
2003/3/14,9450,9500,9280,9360,245300,9360
2003/3/13,8720,9120,8720,9100,32300,9100
